department,province,district,ubigeo,population_permanent,idh,monetary_poverty,life_expectancy,complete_secondary_edu,years_edu,family_income,number_hh,hh_1_nbi_or_more,hh_inadequate_char,overcrowded_hh,hh_wo_sanitation,hh_school_absence,hh_high_economic_dependence,life_expectancy_norm,years_edu_norm,edu_achievement,family_income_norm,aai,co,ntl,no2,o3,pm25,so2,tmmn,tmmx,new_cases,cases_full_total,cases_study_total,cases_work_total,cases_full_intra,cases_study_intra,cases_work_intra,cases_full_inter,cases_study_inter,cases_work_inter,in_degree,out_degree,degree,in_strength,out_strength,strength,in_closeness,out_closeness,closeness,betweenness,eigenvector,page_rank,authority,hub
LIMA,LIMA,EL AGUSTINO,150111,191624,0.70122061,16.689837,84.18354012,73.86248429999999,9.6693,1381.776152,51766,5766,871,4058,38,800,367,0.9863923353333334,0.5541760563380282,0.7393476951996839,0.5463594937119675,0.7243272782559026,0.7484854076329301,0.5241284467385948,0.9110679739422256,0.537803688124699,0.889712430868847,0.1093748817029273,0.7224831999740974,0.57760638380467,326,149444,58444,93593,67480,31309,37535,81964,27135,56058,41,41,82,0.25317175437382294,0.9451466497486699,1.1983184041224932,0.016747030036392645,0.016158634265616537,0.06492536433280498,0,0.06581370747891155,0.00991720363423501,0.05396267572300703,0.8602447344173102
LIMA,LIMA,INDEPENDENCIA,150112,204990,0.697405438,20.590949,81.47797084,76.6261415,9.6624,1398.713698,54293,8718,3427,4602,669,724,528,0.941299514,0.5536901408450704,0.7219336953516273,0.553230709127789,0.654332035727631,0.747086424309108,0.4776692155512669,0.7939724945712969,0.4580405436799789,0.8383721811961169,0.08447123254956784,0.7403737720512349,0.5630105448640157,270,152356,62265,93440,82742,41934,43143,69614,20331,50297,40,41,81,0.46785831198520805,0.9000919355302096,1.3679502475154177,0.018558113580070135,0.016175519046738706,0.06248734209894958,0.003658536585365854,0.07080197616132772,0.011693752575190359,0.0910850276809246,0.7588581132595996
LIMA,LIMA,JESUS MARIA,150113,69031,0.836180982,0.519235,82.17063814,81.4129353,13.0988,1914.218576,23794,453,48,288,0,115,14,0.952843969,0.7956901408450705,0.8707287475999549,0.7623604770791075,0.563789814671227,0.6666185436905367,0.7356193593243181,0.6266697374481804,0.5096917816643308,0.8329529381000567,0.09133751047413508,0.7488073717434629,0.5617869915953214,18,56507,21430,36633,20106,8135,12742,36401,13295,23891,41,40,81,1.4214818723837046,0.874041921925222,2.2955237943089264,0.04655861779154792,0.01592941324756026,0.0661360689397425,0,0.48942553156892105,0.04786563633334463,0.3177135820816099,0.9144683389986781
LIMA,LIMA,LA MOLINA,150114,134095,0.793272471,1.168268,82.36418986,78.47066219999999,13.238,1653.862361,40245,843,151,517,13,160,34,0.956069831,0.8054929577464788,0.8775576995185935,0.6567392945233266,0.6235373242397334,0.7287000304114429,0.37198363486958624,0.7692636704612751,0.5542668711069566,0.9129291588132624,0.1198475207988174,0.6913996904578968,0.5746589404580996,35,108516,44408,66754,48305,25217,24704,60211,19191,42050,41,41,82,1.9100015061493094,0.9117603095779842,2.8217618157272932,0.04350701325883659,0.016946971857289772,0.06392115021394143,0.13597560975609757,0.42789583595112496,0.0439677239775309,0.410764317204365,0.879312525552017
LIMA,LIMA,LA VICTORIA,150115,166465,0.712486256,11.057018,81.35010002,75.0875939,10.4249,1440.678495,51132,5325,410,4366,10,631,165,0.9391683336666666,0.6073873239436619,0.7552740833091156,0.570254967545639,0.6608469297709627,0.6980391453359437,0.8102020732802573,0.7430742909784825,0.5237456850252931,0.8603208085456304,0.08993921071442078,0.7397114506384921,0.5724539689659928,353,128862,46352,84896,75948,25263,52144,52914,21089,32752,41,41,82,1.7196178113908878,0.928525531995313,2.6481433433862005,0.04416456073598881,0.01585624871284164,0.06676922913741024,0.03170731707317073,0.405156671255784,0.04250319652627366,0.3777717659176583,0.8855139866794494
LIMA,LIMA,LINCE,150116,52055,0.822136078,1.452933,82.22529614,82.88216560000001,12.5571,1847.49689,18193,614,110,426,0,98,8,0.9537549356666666,0.7575422535211268,0.8500056842585372,0.7352928559837728,0.5750219336749536,0.6703872276495828,0.8955588525607554,0.619530170428374,0.4840410848454514,0.8403687556087748,0.08580123765436187,0.7410179868968234,0.5642531864259751,41,41640,14999,27785,16121,6151,10512,25519,8848,17273,41,40,81,0.9478263803712839,0.9233904149849133,1.871216795356197,0.03378239555260046,0.016040874951774507,0.06447753096536708,0,0.3003789035036915,0.031119995230178495,0.20845016758372667,0.9775167180474552
LIMA,LIMA,LOS OLIVOS,150117,313849,0.753197914,7.881448000000001,82.22582174,79.5136872,11.0914,1566.038489,89749,5865,547,4355,4,929,259,0.9537636956666666,0.6543239436619718,0.789981279949234,0.6211109488843813,0.6274496843530601,0.7418071345017251,0.7606455864025609,0.6911561492399816,0.4502469409118344,0.8338357695887224,0.09474351824705111,0.7637842769293309,0.5583644000294561,294,246137,100554,152478,131976,69774,67329,114161,30780,85149,41,41,82,1.5024958585123218,0.8654181375425933,2.3679139960549156,0.025812464920004653,0.01630897314772136,0.06551425527566726,0.13658536585365855,0.1679689388065894,0.02427929654584682,0.28139096226024574,0.714184924655411
LIMA,LIMA,LURIGANCHO,150118,230013,0.678874995,18.234247,80.34222508,74.78460940000001,9.4953,1348.428017,66221,14005,5687,4927,3923,888,564,0.922370418,0.5419225352112677,0.7070030518508649,0.5328308385395537,0.4747992800927172,0.7223654521452596,0.11261456223944216,0.9343291439099822,0.393017325494632,0.7746258533976212,0.12429286182596884,0.6264532791708669,0.5587677748193058,238,173864,75159,103094,115974,54038,65270,57890,21121,37824,40,41,81,0.5130234025600284,0.9024356538262226,1.4154590563862504,0.021603580599441258,0.016401753578347326,0.056367993456249994,0.025609756097560974,0.07078120524706401,0.01113367944512901,0.1063550049222014,0.7073351579355737
LIMA,LIMA,LURIN,150119,85227,0.691154232,18.264468,79.70375163,71.2550607,9.5231,1468.892071,23865,4518,1913,1737,918,356,129,0.9117291938333332,0.5438802816901408,0.704181461533317,0.5817006373225152,0.7172067408671703,0.5967118054487736,0.1075520073560015,0.394814766072251,0.5297518018350449,0.7104054584079886,0.10951679869346548,0.6939648492066024,0.5755147090642582,59,66034,26890,40370,44669,18164,27435,21365,8726,12935,41,41,82,1.3294767463773172,0.9399953194476945,2.269472065825012,0.01753297592581302,0.020431077836314492,0.05850242506592592,0.19207317073170732,0.08024980373340115,0.015357901017415496,0.23107686282231746,0.6120692371851085
LIMA,LIMA,MAGDALENA DEL MAR,150120,57535,0.827377375,0.782218,82.27094378,79.9645839,12.9307,1882.476187,19239,464,48,310,0,107,16,0.9545157296666666,0.7838521126760564,0.8649850699762073,0.7494832401622717,0.5178016824776258,0.6574125329314924,0.6152544239616115,0.5609001776666446,0.4898039505079557,0.7278955666126206,0.09067383984191248,0.7519821515416094,0.5401057398709077,27,46644,17361,30322,14864,5844,9446,31780,11517,20876,41,40,81,0.4862592532853045,0.8816865953429827,1.3679458486282878,0.027233352985291562,0.015866952259317998,0.059075210399065076,0,0.191585632360375,0.020702947153774975,0.10828382041373422,0.893293444693577
LIMA,LIMA,MIRAFLORES,150122,92749,0.81457821,0.08549999999999999,81.95825784,78.0917281,13.7643,1765.245985,37626,270,24,129,0,119,3,0.9493042973333332,0.842556338028169,0.8943390589902565,0.7019253488843813,0.5266892428254033,0.6657793814973136,0.6976457453026874,0.54704875962361,0.519029619243625,0.8094695120600708,0.08693530108136288,0.743337132136435,0.5564365905555608,17,73032,23502,51441,32240,9965,23551,40792,13537,27890,41,41,82,2.529414091123599,0.9048097666209061,3.434223857744506,0.05696012821071296,0.016008115684984357,0.06090317434075187,0.012804878048780487,0.8559937990482857,0.0793433170020825,0.5688833412548924,0.8961894876437914
LIMA,LIMA,PACHACAMAC,150123,106010,0.645634317,20.000896,77.99290926,71.1727208,8.7898,1304.010578,30335,7385,4643,2521,520,388,270,0.8832151543333334,0.4922394366197183,0.6593582713389115,0.5148115935091278,0.61756457368827955,0.6314275495780555,0.0628530252341299,0.5181943804698295,0.5515473779439514,0.7243000412833104,0.11628985663405177,0.6699775137419853,0.5728280203034525,108,82094,35463,47995,45746,24473,22154,36348,10990,25841,41,41,82,0.38273346677725234,0.9580444591174204,1.3407779258946726,0.014482235932080123,0.019714715511708284,0.055412591982872295,0.05121951219512195,0.03487888067904623,0.00795536212545261,0.07247523924565982,0.7844517323628913
LIMA,LIMA,PUCUSANA,150124,14151,0.619068012,23.739385,77.49313819,67.0560748,8.9302,1187.006637,4377,1479,1193,286,205,47,33,0.8748856365,0.5021267605633802,0.6627997363602192,0.46734549168357,0.6472828739750566,0.6593078378375298,0.05303905634854979,0.24340330328354276,0.4796666639335072,0.755910883749516,0.10008227620301628,0.7488415663792601,0.5853331270729464,13,10573,4495,6234,7596,3223,4485,2977,1272,1749,41,39,80,0.0524477266074927,0.6792072556264696,0.731654982233962,0.005181951448747564,0.02236998079065347,0.05287701431579121,0,0.0036820425217522247,0.00409502906277326,0.009084704012960153,0.4909519099787602
LIMA,LIMA,PUENTE PIEDRA,150125,317617,0.661334953,22.678988,80.14771942,73.4817063,9.1351,1294.089446,87287,19410,10731,6739,2753,1313,757,0.919128657,0.516556338028169,0.689044072056838,0.5107867935091278,0.7329557947833572,0.7181739124492142,0.3288263257712134,0.633546094623939,0.43041103977566414,0.8037208270988921,0.1196096011382093,0.7315688969453051,0.5539321420979889,312,239895,104384,141107,145948,72565,77370,93947,31819,63737,40,40,80,0.5847748936712295,0.8593249385291705,1.444099832200399,0.014575496928689627,0.016119516467240295,0.05621607805642853,0.05,0.03684832070362044,0.009128854795236903,0.09648561231458548,0.6274099369256562
LIMA,LIMA,PUNTA HERMOSA,150126,14689,0.675871767,19.183087,77.61941486,68.164794,9.6852,1445.499148,5730,2346,2081,287,94,56,28,0.8769902476666668,0.5552957746478874,0.6978459564522133,0.5722106077079108,0.7417456563729863,0.585654910992427,0.03438418776288852,0.3006514443640192,0.5371818944617986,0.6660486779149145,0.1027938291024809,0.6853511262123018,0.5809807752146775,6,11371,4145,7385,5560,1887,3764,5811,2258,3621,41,41,82,0.2015348800432674,0.9480295990363102,1.1495644790795776,0.010655729160385147,0.021225513342793167,0.0494024824898158,0.09024390243902439,0.007458399154513929,0.005090623268536535,0.03301771596261233,0.6201343921217494
LIMA,LIMA,PUNTA NEGRA,150127,6565,0.704913257,14.288621,76.68396155,67.75862070000001,10.3245,1606.61748,2032,251,121,102,5,26,11,0.8613993591666668,0.6003169014084507,0.7191054124189016,0.6375730141987829,0.7275528505966747,0.5744997773244538,0.02297694533423086,0.25159570967954203,0.5429980567239793,0.6286484451437571,0.11493468850871671,0.6790468418099748,0.5819437941680117,4,5099,2030,3161,2597,1238,1421,2502,792,1740,39,40,79,0.19414522044068652,0.9380495603517184,1.1321947807924049,0.008377686382856122,0.022842400525255768,0.052772180983896154,0.06951219512195123,0.002925077502736201,0.004700906485867533,0.030449157863462046,0.6076237593608756
LIMA,LIMA,RIMAC,150128,169595,0.713798909,11.429909,81.917349,75.4134746,10.3406,1438.222874,48540,5763,2097,3168,133,687,231,0.9486224833333332,0.6014507042253521,0.7553473774660474,0.5692587724137931,0.6731581177812445,0.7168307403876489,0.4401638961787893,0.7632756465091793,0.4891534586760023,0.8705263867601029,0.0869005175052506,0.7324085242356619,0.5701591665732656,321,126859,49460,80092,64044,31412,34031,62815,18048,46061,40,40,80,0.35459737677354586,0.9231552973016002,1.2777526740751464,0.01559111432024854,0.015921055735149733,0.07151507241870647,0,0.0812734079277806,0.011711881636895759,0.0741955028745798,1
LIMA,LIMA,SAN BARTOLO,150129,6901,0.731334335,13.336333,80.69828253,76.6773163,10.3621,1562.547885,2148,253,100,137,19,12,9,0.9283047088333334,0.6029647887323943,0.7481544310107223,0.6196948823529411,0.7704549615071125,0.6194224331660131,0.03209822921518773,0.22534052773573732,0.6221954372644316,0.6532775634819878,0.1348211546436386,0.7177234146471577,0.5953457447295737,9,5421,2068,3430,3202,1307,1958,2219,761,1472,41,38,79,0.5243116734370578,0.9013068949977467,1.4256185684348048,0.0078079841915949496,0.022833736601223543,0.053920170838257814,0.06219512195121951,0.004353174174833197,0.005893074126501013,0.07639528574420949,0.5959100336599349
LIMA,LIMA,SAN BORJA,150130,107055,0.817821823,0.463208,82.44592673,79.0744758,13.4618,1782.544475,34940,464,38,284,1,132,21,0.9574321121666666,0.8212535211267605,0.8867324812798426,0.7089429918864097,0.6258467727434784,0.686584738011684,0.9549183731145848,0.6813844837796934,0.5425265868037603,0.9130162518721874,0.08288510147884715,0.7342136847037168,0.569403232543997,17,84604,30853,55477,26238,9649,17259,58366,21204,38218,41,41,82,1.291774921553155,0.9096905732789635,2.201465494832119,0.035171533238492536,0.01654047289644523,0.05978640334266656,6.097560975609756e-4,0.38611660627496325,0.03850286703841983,0.28675383438836505,0.9368553731472964
LIMA,LIMA,SAN ISIDRO,150131,56388,0.786357398,0.05734629999999999,82.06671429,78.78056140000001,13.7376,1583.536198,21073,144,7,78,0,56,6,0.9511119048333332,0.8406760563380282,0.8941906985042042,0.6282094109533468,0.550170156500805,0.6725220084309177,0.7183130768675833,0.605481345002303,0.5127283212664323,0.7977278108271945,0.08651928951105983,0.7439485910181786,0.5554965046810421,9,43087,14757,29223,18044,4642,13918,25043,10115,15305,41,40,81,2.8487571002682945,0.9012897815756898,3.7500468818439856,0.06670534223267978,0.01625422540020475,0.06670534223267978,0.23109756097560977,0.9999999999999999,0.09238896494359942,0.6494121167628046,0.8408941265695193
LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,1004690,0.690557115,17.703940000000003,81.02086523,73.4362382,9.5645,1406.985081,274168,50144,27256,20663,2902,3964,1851,0.9336810871666666,0.5467957746478874,0.7145158314070998,0.5565862397565923,0.58263160489737,0.7548171383857329,0.32719156392958487,1,0.4780896312148585,0.8303957572100594,0.11086918413271156,0.6689670067832926,0.5578645583765692,1527,768494,315611,478273,507891,253215,275919,260603,62396,202354,41,41,82,0.6834632217941745,0.9065398326189643,1.5900030544131387,0.02199071670363332,0.01585996084055511,0.06899135733574151,0.001829268292682927,0.13226871886625094,0.016920355895154865,0.1443941526095228,0.948994528030868
LIMA,LIMA,SAN JUAN DE MIRAFLORES,150133,344625,0.720347381,15.181919999999998,82.43102993,77.2166644,9.899,1485.509132,89347,12171,4899,6030,544,1273,649,0.9571838321666666,0.5703521126760562,0.7388719922257317,0.5884418385395537,0.6617906296953997,0.7642438314317637,0.8068293037063976,0.5570507336974403,0.5450561254191966,0.9370995575205376,0.11345986488155536,0.7388069929284882,0.5684641322800733,461,266634,103623,169129,137594,67198,74554,129040,36425,94575,41,41,82,0.6004194599533946,0.9221946683199006,1.5226141282732952,0.02280613987126981,0.018275605908550766,0.05644961346871882,0,0.1005100660501618,0.013871552293930119,0.12027452299977057,0.8049333418587752
LIMA,LIMA,SAN LUIS,150134,49424,0.785010717,5.473567,84.25595605,81.0181986,11.5712,1652.118523,14619,938,81,733,0,138,23,0.9875992675,0.688112676056338,0.8243661655057806,0.6560318551724138,0.6886145635913309,0.7095564827059122,0.8737923466332908,0.7873264460090806,0.5602934866088833,0.8992832652168685,0.09020495723591872,0.7289418338432351,0.5778208483298249,47,39672,14699,25739,15481,6193,9668,24191,8506,16071,41,40,81,0.4128651364463932,0.936587987267992,1.3494531237143848,0.024762036298922582,0.01666328124154891,0.05528724465534667,0,0.1063136589672133,0.013564138651469049,0.08979683948049877,0.8620574627219817
LIMA,LIMA,SAN MARTIN DE PORRES,150135,629296,0.736825976,10.343179,81.87071305,79.3169197,10.6966,1510.786406,176653,14781,2637,9952,409,2010,679,0.9478452175,0.6265211267605634,0.7706134268637624,0.5986963107505071,0.6031909015400789,0.7100174951222097,0.6840226435752226,0.6458511548331909,0.4406849842980032,0.8021264085827325,0.09263145950551248,0.7686485076005953,0.5483243538246247,612,488493,200073,298868,233512,110988,128232,254981,89085,170636,41,41,82,0.7436396415792357,0.8152489793357154,1.5588886209149502,0.0266566431865521,0.015942474353990276,0.06251704483229487,0,0.14315625644511173,0.018784602077819908,0.14789081008402247,0.7312332746366039
LIMA,LIMA,SAN MIGUEL,150136,147699,0.808917881,1.581726,82.00700216,76.96728929999999,12.6181,1828.365695,46210,1418,173,981,0,273,36,0.9501167026666668,0.761838028169014,0.8507849524351138,0.7275317221095334,0.5168541531437255,0.657080228119992,0.7354123335973392,0.5468513522405738,0.4641300218379359,0.7088263417966852,0.08299223489327302,0.7634408749524911,0.5367956540364176,78,118906,46343,75236,47435,23554,25342,71471,22789,49894,41,41,82,0.9334705696992326,0.7913139595080522,1.7247845292072845,0.0412937142496359,0.015629955460819172,0.060219960717624636,0.018292682926829267,0.34645984914630734,0.034821436408009304,0.20587293012848884,0.7951793465457765
LIMA,LIMA,SANTA ANITA,150137,188829,0.727809582,9.643694,82.74208298,76.7822852,10.2079,1499.53219,55636,5736,535,4523,25,647,289,0.9623680496666668,0.5921056338028169,0.7548665736403106,0.594130705882353,0.7261747893268826,0.758891930033179,0.8849591867406138,0.9552214252813056,0.581263648712541,0.9299764817476238,0.11134780614001674,0.7181712265613772,0.5804085235544931,248,150275,58410,94628,81281,36590,46347,68994,21820,48281,41,40,81,0.862690990621937,0.9382699944922743,1.8009609851142123,0.026549399335001472,0.016640362281615133,0.05998507232604249,0.018292682926829267,0.16145582346492934,0.01983462291008895,0.18313456601835262,0.8131250096156972
LIMA,LIMA,SANTA MARIA DEL MAR,150138,915,0.742192723,7.065562,79.79715765,64.2857143,10.1935,1825.093047,300,31,9,17,0,5,2,0.9132859608333334,0.5910915492957747,0.7347350635018416,0.726204075862069,0.7314103622843741,0.6430180680419016,0.05977913501082232,0.23280910706060412,0.515527076039215,0.7709779237707871,0.10478484099914873,0.7566647727269649,0.596260766074548,0,718,255,473,320,61,265,398,194,208,30,33,63,0.048299002734229844,0.9572864321608041,1.0055854348950337,0.006550798338688104,0.021982657020856937,0.04800364451352134,0,6.319656380735793e-4,0.003865268062365187,0.007866742505275514,0.5049318763772298
LIMA,LIMA,SANTA ROSA,150139,26208,0.642883013,22.028653,77.92040865,67.88598569999999,9.3683,1269.513303,8649,2270,1678,591,110,117,65,0.8820068108333333,0.5329788732394366,0.6856318226478836,0.5008167557809331,0.6055400272821017,0.6796798028153931,0.1725732204983272,0.3942883463841547,0.5023518832831754,0.8649115538402773,0.11299515630469507,0.7365869580841381,0.5323780316084783,19,19402,8504,11245,8942,4805,4307,10460,3699,6938,34,39,73,0.028490455667796066,0.7578393881453155,0.7863298438131114,0.005705326686592603,0.016323149560770106,0.04884136162368854,0,8.749190591807997e-4,0.003762041339605806,0.004531665858255177,0.46215346307517474
LIMA,LIMA,SANTIAGO DE SURCO,150140,315252,0.795789646,1.231283,82.26855555,79.054446,13.0101,1682.491098,100585,2598,575,1393,78,622,90,0.9544759258333334,0.7894436619718309,0.8680466405405993,0.668353386612576,0.614478395106427,0.6855100864618962,0.6473188067101627,0.6173915904454825,0.5442744419572676,0.9303387547239298,0.10279104641639192,0.7357647213538173,0.5665912992609339,131,251865,98436,160239,114160,54167,64725,137705,44269,95514,41,41,82,2.795899518879032,0.9400530118732074,3.7359525307522383,0.060202261175590535,0.016898787546362648,0.06973906791959482,0.2774390243902439,0.7659160144660151,0.07378514718459683,0.6083907201365182,0.8200791554361966
LIMA,LIMA,SURQUILLO,150141,86614,0.803055556,2.7475590000000003,81.89254847,79.8913043,12.1825,1796.54201,29262,1213,89,911,0,217,40,0.9482091411666664,0.7311619718309859,0.8326430599984519,0.7146215050709939,0.5852047782134591,0.6646882143699191,1,0.5876488780680398,0.5091834140981784,0.8737399226108985,0.07916743286396494,0.7404322249839818,0.5618169389663453,77,68998,24588,45885,25758,8701,17751,43240,15887,28134,41,41,82,0.7313947140711938,0.927960222016651,1.6593549360878452,0.026573337720774387,0.016121262144930724,0.05854826116186779,0,0.24194807928222975,0.025164055027356306,0.16147409085296197,0.9708279163856515
LIMA,LIMA,VILLA EL SALVADOR,150142,383154,0.696885767,20.166089,81.70731213,74.6793546,9.5279,1419.608656,94779,12515,4448,6563,418,1357,697,0.9451218688333334,0.544218309859155,0.7171838160941745,0.5617073655172414,0.7130228072793278,0.6548677102233701,0.805769244787361,0.5039481476607225,0.4411550876387417,0.7625027097479298,0.11113214796812051,0.7388151891824125,0.5659895201540931,467,296752,121385,182049,180732,90640,95215,116020,30745,86834,41,41,82,0.875047411238893,0.9308136528184795,1.8058610640573727,0.023038525404079815,0.01936113789848103,0.06202826665337734,0.18414634146341463,0.1140614892091747,0.016387445013383902,0.1661181543219152,0.7604433677380987
