department,province,district,ubigeo,population_permanent,idh,monetary_poverty,life_expectancy,complete_secondary_edu,years_edu,edu_achievement,family_income,hh_1_nbi_or_more,hh_inadequate_char,overcrowded_hh,hh_wo_sanitation,hh_school_absence,hh_high_economic_dependence,aai,co,ntl,no2,o3,pm25,so2,tmmn,tmmx,new_cases,intra_mob,in_degree,out_degree,degree,in_strength,out_strength,strength,in_closeness,out_closeness,closeness,betweenness,page_rank,alpha,authority,hub
LIMA,LIMA,MAGDALENA VIEJA,150121,79211,0.829684602,0.00779682,0.9535618466666668,0.827052822,0.7932746478873239,0.8697335443417635,0.7394551062880325,0.02067633582004771,0.00238573105615935,0.01325406142310751,0,0.005301624569243,5.301624569243004e-4,0.4269469132829223,0.41154506575774097,0.7987455745219363,0.47742620513909534,0.4750415160691782,0.5605778760186214,0.12206208425720629,0.8969299672342745,0.3629814532210784,,0.30291725849501305,1,0.875,0.9473684210526315,0.13821213812411648,0.8936474862575089,0.17953695909167555,0.049734279927406096,0.6898570413615497,0.7882918357469517,0,0.22356957999770827,0.20628227602899277,0.14375424551045382,0.7909752137629974
LIMA,LIMA,MIRAFLORES,150122,92749,0.81457821,8.55e-4,0.9493042973333332,0.780917281,0.842556338028169,0.8943390589902565,0.7019253488843813,0.0071758890129166,6.378568011481422e-4,0.00342848030617126,0,0.0031627066390262,7.973210014351777e-5,0.40189328218988823,0.4123077912473067,0.6905351892635273,0.4152898704608199,0.5662102293296057,0.5862227745686855,0.12379157427937904,0.8235739236171972,0.3766050271354746,17,0.4414503231460182,1,1,1,0.5486381729496483,0.8356452402768153,0.5705074502256875,0.006466217172648797,0.8159389812660945,0.7283664893562879,0,0.7918101169009186,0.5227509625955655,0.5654934139295217,0.8133594505778251
LIMA,LIMA,PACHACAMAC,150123,106010,0.645634317,0.20000896,0.8832151543333334,0.711727208,0.4922394366197183,0.6593582713389115,0.5148115935091278,0.24344816218889073,0.153057524311851,0.08310532388330312,0.01714191527938025,0.01279050601615296,0.00890060985660128,0.624866168476959,0.25714138718286733,0.04081385767661365,0.3780420471437672,0.7029403145452815,0.31010293787727566,0.5915964523281597,0.31224060407482446,0.6331912532087766,108,0.5572392623090603,1,1,1,0.07585444319518467,0.9933224203925072,0.12538929462258927,0.18796365247727959,0.5689996413813303,0.7036145172793487,0.009787928221859706,0.0436101849513614,0.3549601109077533,0.06554846983834137,0.577758115554911
LIMA,LIMA,PUCUSANA,150124,14151,0.619068012,0.23739385,0.8748856365,0.670560748,0.5021267605633802,0.6627997363602192,0.46734549168357,0.3379026730637423,0.27256111491889423,0.06534155814484807,0.04683573223669179,0.01073794836646104,0.00753941055517477,0.6977833741428979,0.3830759831505827,0.03076909073000626,0.02331705245275,0.4006975848852876,0.4125854422282153,0.33330655339246107,0.8619410893029914,0.8289422158751568,13,0.7184337463350042,1,0.75,0.8947368421052632,0.005128819658862456,0,0,0.6185917935450262,0.3165996727502403,0.30080832829800075,0.3034257748776509,0.003453485808823052,0.44336096249991214,0.004382520089779685,0.047886870822353225
LIMA,LIMA,PUENTE PIEDRA,150125,317617,0.661334953,0.22678988,0.919128657,0.734817063,0.516556338028169,0.689044072056838,0.5107867935091278,0.2223698832586754,0.12293926930699876,0.07720508208553392,0.031539633622418,0.01504233161868319,0.00867254001168559,0.9079915598835908,0.6489726357760689,0.31304213240045886,0.5269483966871947,0.19358842491770395,0.5675855100865383,0.6445011086474502,0.7415466326206683,0.33740118781168815,312,0.6083828341566102,0.9090909090909091,0.875,0.8947368421052632,0.11916379622926969,0.6566703210280523,0.14753283284767865,0.2645863616267145,0.4553884658384515,0.32694235432289803,0.0032626427406199023,0.0555240577799263,0.28025101318044343,0.08953364362375864,0.30359404486806796
LIMA,LIMA,PUNTA HERMOSA,150126,14689,0.675871767,0.19183087,0.8769902476666668,0.68164794,0.5552957746478874,0.6978459564522133,0.5722106077079108,0.4094240837696335,0.3631762652705061,0.05008726003490401,0.01640488656195462,0.00977312390924956,0.00488656195462478,0.9295584778809604,0.05038747226598955,0.01167550998329304,0.09721809301337858,0.6425365887294734,0.12125173575471528,0.3765188470066519,0.41939819935478634,0.7608118846574073,6,0.4889631518775833,1,1,1,0.03698512966227002,0.9532470264283003,0.08572754111629649,0.5005036315369118,0.47385692557614084,0.19530799865400952,0.24796084828711257,0.013847598194226788,0.41524667062827797,0.02735279332661832,0.2762101960850813
LIMA,LIMA,PUNTA NEGRA,150127,6565,0.704913257,0.14288621,0.8613993591666668,0.677586207,0.6003169014084507,0.7191054124189016,0.6375730141987829,0.1235236220472441,0.05954724409448819,0.05019685039370079,0.00246062992125984,0.01279527559055118,0.00541338582677165,0.8947348261989526,0,0,0.03389254618815034,0.6669922828953867,0,0.57,0.3754558951098536,0.7758866769527448,4,0.5093155520690331,0.7272727272727273,0.875,0.7894736842105263,0.035359758261638875,0.9248762195390469,0.08252540860939471,0.856060529032101,0.3774227859998982,0.7045927374433614,0.0929853181076672,0.009791577468398597,0.39778648317158266,0.024799675421370754,0.2560155303109303
LIMA,LIMA,RIMAC,150128,169595,0.713798909,0.11429909,0.9486224833333332,0.754134746,0.6014507042253521,0.7553473774660474,0.5692587724137931,0.11872682323856612,0.04320148331273177,0.06526576019777502,0.00274000824062628,0.01415327564894932,0.00475896168108776,0.7612712067600143,0.6429055596642976,0.4269980619723189,0.6944149500955615,0.44058748829219,0.7841694580140985,0.12323725055432372,0.7473990268799737,0.5914138660556897,321,0.5048439606176937,0.9090909090909091,0.875,0.8947368421052632,0.07140619831264837,0.9072542579892516,0.11613871524711801,0.08750703063521512,0.5884398406536451,0.4789090389112605,0,0.0829362300034964,0.5213779720527574,0.06977794690527846,1
LIMA,LIMA,SAN BARTOLO,150129,6901,0.731334335,0.13336333,0.9283047088333334,0.766773163,0.6029647887323943,0.7481544310107223,0.6196948823529411,0.11778398510242086,0.04655493482309125,0.06378026070763501,0.00884543761638733,0.00558659217877095,0.00418994413407821,1,0.202914563169232,0.00933579186017997,0,1,0.07984772091904684,0.8869179600886921,0.6450404541655127,0.9856765469947082,9,0.5906659287954252,1,0.625,0.8421052631578947,0.1058591479041443,0.7874872282095309,0.14231456239384088,0.5749391686685955,0.4491287170219516,0.4076267232131028,0.4110929853181077,0.02222108506987256,0.37609705240467833,0.06881141459313579,0.23716762303031794
LIMA,LIMA,SAN BORJA,150130,107055,0.817821823,0.00463208,0.9574321121666666,0.790744758,0.8212535211267605,0.8867324812798426,0.7089429918864097,0.01327990841442472,0.00108757870635374,0.00812821980538065,2.8620492272467087e-5,0.00377790497996565,6.010303377218089e-4,0.6451874791187688,0.5062850895527188,0.9538581749221492,0.58870248460395,0.6650098546794001,0.921921806464644,0.05924611973392471,0.7599814082314419,0.579580715274236,17,0.3101271807479552,1,1,1,0.2755650887804821,0.8447901150372872,0.30867620753713465,0.014567748672854264,0.7084396405464312,0.7625857265802325,0,0.3628761633917355,0.42220401677386077,0.2806459939309087,0.8780121504872579
LIMA,LIMA,SAN ISIDRO,150131,56388,0.786357398,5.73463e-4,0.9511119048333332,0.787805614,0.8406760563380282,0.8941906985042042,0.6282094109533468,0.00683338869643619,3.321786171878707e-4,0.00370141887723627,0,0.00265742893750296,2.847245290181749e-4,0.459506355453544,0.4427640760153065,0.711688560687261,0.4907198980675302,0.5397146452602682,0.5481561223125136,0.11716186252771622,0.8278359318801685,0.3618892219593828,9,0.4187806066795089,1,0.875,0.9473684210526315,0.6277305552808579,0.8406425696061932,0.6467858942322687,0.006411922664786831,0.7269071718758078,0.7057044783970938,0,0.9352034530153496,0.6363435001034039,0.6576069078004523,0.7077611368372866
LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,1004690,0.690557115,0.1770394,0.9336810871666666,0.734362382,0.5467957746478874,0.7145158314070998,0.5565862397565923,0.1828951591724782,0.09941349829301742,0.07536619882699659,0.01058475095561845,0.01445828834874967,0.00675133494791514,0.5391541847743805,0.8144892118717636,0.3113689253724141,1,0.3940665061570175,0.6540657626802888,0.505210643015521,0.305197139442405,0.3989579810743347,1527,0.6608913016887575,1,1,1,0.1416422703495808,0.8396201060774598,0.17970841801726936,0.04309348689248846,0.6114079350238301,0.6102315246827432,0,0.1364288770355396,0.5438228877251199,0.1375733036178462,0.9008674610392738
LIMA,LIMA,SAN JUAN DE MIRAFLORES,150133,344625,0.720347381,0.1518192,0.9571838321666666,0.772166644,0.5703521126760562,0.7388719922257317,0.5884418385395537,0.1362216974268862,0.05483116388910652,0.06748967508702026,0.00608862077070299,0.01424782029614872,0.00726381411798941,0.7333797910780261,0.8570693591433803,0.8022864502827066,0.42820131662773414,0.6756460130208257,1,0.5464966740576496,0.7919978171721861,0.564880338532809,461,0.516040714987586,1,1,1,0.1226327162419255,0.8775975075221393,0.16364065857014579,0.0678091078304978,0.5930686696723363,0.6363356449565961,0,0.10476457947503003,0.4053049128024992,0.1123129858713456,0.626339495585088
LIMA,LIMA,SAN LUIS,150134,49424,0.785010717,0.05473567,0.9875992675,0.810181986,0.688112676056338,0.8243661655057806,0.6560318551724138,0.06416307544975716,0.00554073466037348,0.05014022846979957,0,0.00943977016211779,0.00157329502701963,0.7991953419603027,0.6100479115084089,0.8708242832510397,0.725461881503504,0.739715794494018,0.8773993972261138,0.17589800443458978,0.7232354019187044,0.7113473945841018,47,0.3902248437184917,1,0.875,0.9473684210526315,0.08308056564140529,0.9423662877274518,0.12938541493865377,0.07430195440652494,0.6335302005856239,0.4808486830897951,0.021207177814029365,0.10154164493765956,0.35634753466244445,0.08379727310133951,0.7356680618348094
LIMA,LIMA,SAN MARTIN DE PORRES,150135,629296,0.736825976,0.10343179,0.9478452175,0.793169197,0.6265211267605634,0.7706134268637624,0.5986963107505071,0.08367251051496437,0.01492756986861247,0.05633643357316321,0.00231527344568164,0.0113782386939367,0.00384369356874777,0.5895987407273493,0.6121302935785725,0.6765917089511562,0.5428328732214909,0.23678812151999287,0.5624163975361771,0.2145676274944567,1,0.24961865438956896,612,0.4780252736477288,1,1,1,0.15558359958312667,0.5343124528005819,0.17544855744989615,0.06664150840749312,0.6293648484133502,0.8338156414656414,0,0.15624023777464185,0.5048976636385604,0.14274877131889116,0.5062003041805054
LIMA,LIMA,SAN MIGUEL,150136,147699,0.808917881,0.01581726,0.9501167026666668,0.769672893,0.761838028169014,0.8507849524351138,0.7275317221095334,0.03068599870157974,0.00374377840294308,0.02122917117507033,0,0.00590781216186972,7.790521532135902e-4,0.3777617790372349,0.37301392327727617,0.729189945785697,0.41503503928647273,0.33536939245757263,0.2599371292102487,0.0609534368070954,0.9637016093159794,0.06915205594847627,78,0.39892856542142535,1,1,1,0.21568901356987955,0.5897142742983251,0.23639953157331714,0.04844257327415143,0.6677590892216149,0.7508661981159939,0,0.3413727808814064,0.8320726390398464,0.22190225221951362,0.6544879571576113
LIMA,LIMA,SANTA ANITA,150137,188829,0.727809582,0.09643694,0.9623680496666668,0.767822852,0.5921056338028169,0.7548665736403106,0.594130705882353,0.10309871306348407,0.00961607592206485,0.08129628298224172,4.493493421525631e-4,0.01162916097490833,0.00519447839528362,0.8913535972571884,0.832894948390623,0.8822537372992281,0.9421957952856234,0.8278907538398743,0.9769069538507203,0.5128381374722837,0.6481618056343447,0.7518540392400618,248,0.5408817168524372,1,0.875,0.9473684210526315,0.1794264003298127,0.9355261582444342,0.22155593919878006,0.07458022396002102,0.5704215061015483,0.3765241176197933,0,0.1663834707153478,0.4720311757925023,0.17417812253006862,0.638796893729138
LIMA,LIMA,SANTA MARIA DEL MAR,150138,915,0.742192723,0.07065562,0.9132859608333334,0.642857143,0.5910915492957747,0.7347350635018416,0.726204075862069,0.10333333333333332,0.03,0.05666666666666666,0,0.01666666666666666,0.00666666666666666,0.9041996667307608,0.3094954821698441,0.03766767785145168,0.00964111276279472,0.5514827988438827,0.461432858939316,0.4082483370288248,0.91647062692582415,1,0,0.4456824512534819,0,0,0,0.004233575695756362,1,0.056964342697936154,1,0,1,0.33115823817292006,0.0011012715674428091,0.39341056885409875,0.0031753106100628945,0.07058795738521634
LIMA,LIMA,SANTA ROSA,150139,26208,0.642883013,0.22028653,0.8820068108333333,0.678859857,0.5329788732394366,0.6856318226478836,0.5008167557809331,0.26245808764018963,0.19401086830847497,0.06833159902878945,0.0127182333217713,0.01352757544224765,0.00751531969013758,0.5953625860083135,0.47509566223994193,0.15311437580689627,0.2180930133786366,0.4960839860023272,0.7659661424981966,0.5390909090909092,0.7765236665249248,0,19,0.4608803216163282,0.36363636363636365,0.75,0.5263157894736842,0,0.28479828841457777,0.011540699855528185,0.5562809130089041,0.5370326449059402,0.9264141057791022,1,0,0.40678286122417134,0,0
LIMA,LIMA,SANTIAGO DE SURCO,150140,315252,0.795789646,0.01231283,0.9544759258333334,0.79054446,0.7894436619718309,0.8680466405405993,0.668353386612576,0.02582890092956206,0.00571655813491077,0.01384898344683601,7.754635383009395e-4,0.00618382462593826,8.947656211164686e-4,0.6172938808224431,0.5014309141773045,0.6390246969039165,0.5060947122531322,0.6723592045004047,0.9780814445942112,0.37647450110864744,0.7707924884467632,0.5355636063235122,131,0.4532586901713219,1,1,1,0.6011927475806172,0.9495620279807528,0.6275874117332404,0.005621714281080524,0.7783169192315333,0.624938436706345,0,0.7314353791698347,0.452990659054538,0.5970103030481011,0.6660194509029861
LIMA,LIMA,SURQUILLO,150141,86614,0.803055556,0.02747559,0.9482091411666664,0.798913043,0.7311619718309859,0.8326430599984519,0.7146215050709939,0.04145307907866858,0.00304148725309274,0.03113252682660105,0,0.00741576105529355,0.00136696056318775,0.5454677560786874,0.4073790154024235,1,0.4677001486515184,0.5248090835435512,0.7945877568039253,0,0.8033260563335977,0.4608272893124676,77,0.3733151685556103,1,1,1,0.15348099166574394,0.9070576753122841,0.19498223088274586,0.030958540572806448,0.6664783780694613,0.9064889221002659,0,0.2233870960603575,0.43968544310336155,0.15636485198517683,0.9413146131924538
